trip_id,driver_id,rider_id,pickup_zone_id,request_timestamp,dropoff_timestamp,trip_status,trip_distance_km,base_fare,surge_multiplier,total_fare,driver_payout
TRIP-000244,327,9533,2,25-06-2026 01:23,25-06-2026 02:26,Completed,20.23,333.33,1,333.33,251.08
TRIP-000245,291,7471,1,07-08-2026 00:55,,Rider Cancelled,8.56,164.12,1,0,0
TRIP-000246,132,6960,2,12-08-2026 14:36,12-08-2026 15:18,Completed,17.1,287.95,1,287.95,219.34
TRIP-000247,,7958,3,07-06-2026 21:28,,Unfulfilled,30.05,475.73,1,0,0
TRIP-000248,345,6415,3,13-06-2026 19:32,13-06-2026 20:27,Completed,25,402.5,2.21,889.52,680.27
TRIP-000249,325,9150,1,02-06-2026 08:08,,Rider Cancelled,10.95,198.77,1.25,0,0
TRIP-000250,199,6250,4,11-07-2026 08:01,11-07-2026 08:24,Completed,10.69,195,1.68,327.6,243.98
TRIP-000251,237,5541,3,18-08-2026 10:54,,Rider Cancelled,11.65,208.93,1.59,0,0
TRIP-000252,292,8559,2,22-08-2026 04:24,22-08-2026 04:42,Completed,5.92,125.84,1,125.84,98.34
TRIP-000253,319,5103,4,12-08-2026 00:16,12-08-2026 01:05,Completed,23.38,379.01,1,379.01,291.92
TRIP-000254,138,7123,3,04-07-2026 15:52,,Rider Cancelled,7.43,147.74,1,0,0
TRIP-000255,119,8517,5,24-08-2026 19:18,24-08-2026 19:44,Completed,10.52,192.54,2.26,435.14,322.65
TRIP-000256,277,7950,1,31-07-2026 22:15,31-07-2026 22:24,Completed,4.14,100.03,1,100.03,79.08
TRIP-000257,262,5944,1,15-08-2026 01:59,15-08-2026 02:18,Completed,9.24,173.98,1,173.98,130.22
TRIP-000258,155,8137,2,02-06-2026 04:37,02-06-2026 06:26,Completed,29.65,469.92,1,469.92,351.76
TRIP-000259,180,8435,5,24-07-2026 16:16,24-07-2026 16:41,Completed,9.12,172.24,1,172.24,130.35
TRIP-000260,264,5431,3,27-06-2026 08:04,27-06-2026 08:33,Completed,7.79,152.95,1,152.95,113.6
TRIP-000261,273,7545,6,07-06-2026 16:36,,Rider Cancelled,12.16,216.32,1,0,0
TRIP-000262,257,8800,2,06-07-2026 19:38,06-07-2026 20:28,Completed,13.36,233.72,1.88,439.39,331.06
TRIP-000263,228,7008,7,11-08-2026 02:45,,Rider Cancelled,6.94,140.63,1,50,35
TRIP-000264,101,5078,2,23-07-2026 13:53,,Rider Cancelled,30.55,482.98,1,0,0
TRIP-000265,177,5851,6,07-07-2026 12:47,07-07-2026 13:11,Completed,8.55,163.98,1,163.98,121.73
TRIP-000266,218,9257,1,14-06-2026 19:45,,Driver Cancelled,14.69,253,1,0,0
TRIP-000267,300,5782,8,15-07-2026 12:17,15-07-2026 13:17,Completed,17.41,292.44,1,292.44,232.64
TRIP-000268,183,6070,1,26-07-2026 03:07,26-07-2026 03:40,Completed,9.48,177.46,1,177.46,132.11
TRIP-000269,176,7605,4,09-07-2026 03:38,09-07-2026 04:13,Completed,15.86,269.97,1,269.97,212.69
TRIP-000270,228,8682,1,15-08-2026 17:23,15-08-2026 18:00,Completed,16.25,275.62,1,275.62,214.57
TRIP-000271,197,6291,2,14-08-2026 19:00,14-08-2026 20:32,Completed,26.32,421.64,1.57,661.97,501.9
TRIP-000272,180,6215,2,04-06-2026 21:58,,Rider Cancelled,5.19,115.26,1,0,0
TRIP-000273,154,7131,3,09-07-2026 11:18,09-07-2026 12:15,Completed,26.69,427,1,427,331.24
TRIP-000274,142,5775,3,14-07-2026 21:42,14-07-2026 22:19,Completed,16.13,273.88,1,273.88,218.09
TRIP-000275,302,8049,1,15-08-2026 19:46,,Rider Cancelled,22.75,369.88,1,50,35
TRIP-000276,163,5178,2,27-07-2026 21:45,,Rider Cancelled,31.92,502.84,1,0,0
TRIP-000277,245,7716,5,14-07-2026 01:16,14-07-2026 01:29,Completed,6.11,128.59,1,128.59,95.74
TRIP-000278,234,5241,6,13-07-2026 01:19,13-07-2026 01:52,Completed,13.79,239.95,1,239.95,188.87
TRIP-000279,294,6217,2,19-06-2026 04:05,19-06-2026 04:16,Completed,3.52,91.04,1,91.04,69.3
TRIP-000280,301,6124,1,19-07-2026 10:30,19-07-2026 11:23,Completed,14.87,255.61,1.86,475.43,365.34
TRIP-000281,325,5159,8,01-08-2026 05:45,01-08-2026 07:10,Completed,31.69,499.5,1,499.5,383.28
TRIP-000282,157,7634,2,18-07-2026 01:23,18-07-2026 01:52,Completed,13.96,242.42,1,242.42,185.25
TRIP-000283,344,8864,5,03-06-2026 20:16,03-06-2026 21:12,Completed,18.12,302.74,1,302.74,237.96
TRIP-000284,331,7183,1,16-06-2026 11:57,16-06-2026 12:37,Completed,18.24,304.48,1,304.48,225.38
TRIP-000285,,8181,3,22-06-2026 07:15,,Unfulfilled,12.97,228.06,1,0,0
TRIP-000286,331,6937,8,21-08-2026 11:31,21-08-2026 12:36,Completed,19.98,329.71,1,329.71,245.69
TRIP-000287,161,6164,2,03-06-2026 17:43,03-06-2026 18:50,Completed,19.11,317.09,1,317.09,238.25
TRIP-000288,266,9928,1,18-07-2026 18:58,18-07-2026 19:24,Completed,8.95,169.77,1.41,239.38,186.74
TRIP-000289,203,6453,2,30-07-2026 15:02,30-07-2026 16:07,Completed,29.6,469.2,1,469.2,371.2
TRIP-000290,218,7989,5,08-08-2026 10:03,,Rider Cancelled,30.84,487.18,1,0,0
TRIP-000291,150,7472,2,04-08-2026 06:53,04-08-2026 07:33,Completed,12.02,214.29,1,214.29,165.82
TRIP-000292,275,6427,8,02-08-2026 01:35,02-08-2026 02:51,Completed,23.36,378.72,1,378.72,281.87
TRIP-000293,329,7412,5,16-08-2026 09:49,16-08-2026 10:02,Completed,6.26,130.77,2,261.54,198.22
TRIP-000294,,9648,2,26-07-2026 14:48,,Unfulfilled,3.46,90.17,1,0,0
TRIP-000295,130,6809,2,29-07-2026 11:40,,Rider Cancelled,21.37,349.87,1,0,0
TRIP-000296,152,7841,2,14-06-2026 15:43,14-06-2026 17:23,Completed,31.48,496.46,1,496.46,368.48
TRIP-000297,168,8658,4,19-08-2026 18:36,,Driver Cancelled,2.84,81.18,1,0,0
TRIP-000298,115,5885,4,25-06-2026 05:28,25-06-2026 06:33,Completed,23.75,384.38,1,384.38,290.61
TRIP-000299,219,8102,6,17-06-2026 03:35,17-06-2026 04:04,Completed,12.86,226.47,1,226.47,174.66
TRIP-000300,121,6847,3,23-08-2026 21:23,23-08-2026 21:48,Completed,7.3,145.85,1,145.85,116.39
TRIP-000301,219,5607,2,02-06-2026 22:47,,Driver Cancelled,12.58,222.41,1,0,0
TRIP-000302,293,5762,4,16-06-2026 14:56,16-06-2026 15:41,Completed,12.47,220.81,1,220.81,167.31
TRIP-000303,129,8556,7,12-07-2026 21:03,12-07-2026 21:21,Completed,7.13,143.38,1,143.38,106.32
TRIP-000304,196,7173,4,10-07-2026 17:41,10-07-2026 18:36,Completed,21.99,358.85,1,358.85,286.01
TRIP-000305,234,5446,3,26-07-2026 12:19,26-07-2026 12:48,Completed,13.14,230.53,1,230.53,173.03
TRIP-000306,300,5210,4,31-07-2026 16:34,31-07-2026 16:56,Completed,8.61,164.84,1,164.84,131.06
TRIP-000307,309,8857,1,21-08-2026 22:07,,Rider Cancelled,16.93,285.49,1,50,35
TRIP-000308,241,8124,3,02-08-2026 07:39,02-08-2026 08:08,Completed,13.4,234.3,1,234.3,181.26
TRIP-000309,318,5504,2,26-06-2026 13:46,26-06-2026 14:08,Completed,6.96,140.92,1,140.92,112.01
TRIP-000310,223,6863,3,04-07-2026 09:05,04-07-2026 10:10,Completed,18.83,313.03,1,313.03,242.56
TRIP-000311,250,9691,4,22-07-2026 23:50,,Driver Cancelled,28.51,453.4,1,0,0
TRIP-000312,264,5284,1,30-06-2026 00:22,,Driver Cancelled,17.31,291,1,0,0
TRIP-000313,152,8678,1,17-08-2026 17:11,,Driver Cancelled,7.6,150.2,2.38,0,0
TRIP-000314,314,8468,5,21-06-2026 13:44,21-06-2026 13:57,Completed,4.81,109.74,1,109.74,81.23
TRIP-000315,120,7619,1,31-07-2026 21:32,31-07-2026 22:38,Completed,29.37,465.87,1,465.87,357.14
TRIP-000316,105,8753,2,24-07-2026 14:22,24-07-2026 16:03,Completed,29.56,468.62,1,468.62,357.38
TRIP-000317,341,9641,1,21-07-2026 17:39,21-07-2026 18:53,Completed,19.84,327.68,1,327.68,260.17
TRIP-000318,210,7343,3,11-06-2026 06:08,11-06-2026 07:48,Completed,28.09,447.31,1,447.31,350.76
TRIP-000319,227,5306,3,03-08-2026 13:45,03-08-2026 14:02,Completed,7.58,149.91,1,149.91,114.45
TRIP-000320,185,5403,6,07-08-2026 08:20,07-08-2026 09:48,Completed,24.5,395.25,1.67,660.07,527.25
TRIP-000321,175,5804,2,19-08-2026 08:38,,Rider Cancelled,31.19,492.25,1,50,35
TRIP-000322,288,7207,3,12-08-2026 05:00,,Rider Cancelled,24,388,1,0,0
TRIP-000323,341,8335,3,19-06-2026 05:55,,Driver Cancelled,24.36,393.22,1,0,0
TRIP-000324,119,9221,6,21-07-2026 03:32,,Rider Cancelled,25.85,414.83,1,50,35
TRIP-000325,109,9294,3,20-07-2026 04:55,,Rider Cancelled,28.44,452.38,1,50,35
TRIP-000326,115,7043,6,24-08-2026 23:19,,Rider Cancelled,3.48,90.46,1,0,0
TRIP-000327,178,6014,3,08-08-2026 09:54,08-08-2026 10:55,Completed,22.59,367.56,1.64,602.8,460.75
TRIP-000328,151,9516,8,18-06-2026 05:47,18-06-2026 06:32,Completed,12.82,225.89,1,225.89,177.21
TRIP-000329,279,8166,4,20-08-2026 16:04,20-08-2026 16:17,Completed,3.96,97.42,1,97.42,76.68
TRIP-000330,263,7204,4,22-06-2026 11:47,22-06-2026 12:33,Completed,21.72,354.94,1,354.94,267.33
TRIP-000331,287,6083,4,14-08-2026 12:34,14-08-2026 13:48,Completed,21.6,353.2,1,353.2,277.82
TRIP-000332,219,7255,5,30-07-2026 01:32,30-07-2026 02:25,Completed,15,257.5,1,257.5,198.91
TRIP-000333,103,8253,3,22-06-2026 04:27,22-06-2026 05:25,Completed,19.74,326.23,1,326.23,248.02
TRIP-000334,131,7315,3,21-08-2026 20:59,21-08-2026 21:32,Completed,11.31,204,1,204,159.08
TRIP-000335,264,7447,2,27-06-2026 20:15,27-06-2026 20:42,Completed,8.06,156.87,2.23,349.82,260.97
TRIP-000336,314,8310,6,18-08-2026 04:47,,Rider Cancelled,21.99,358.85,1,50,35
TRIP-000337,,7125,4,03-06-2026 11:18,,Unfulfilled,29.25,464.12,1,0,0
TRIP-000338,209,9686,2,10-07-2026 06:47,10-07-2026 08:15,Completed,26.57,425.26,1,425.26,334.53
TRIP-000339,153,7936,4,22-07-2026 21:47,22-07-2026 22:48,Completed,17.47,293.31,1,293.31,219.22
TRIP-000340,275,7118,2,18-06-2026 14:04,18-06-2026 15:25,Completed,23.89,386.41,1,386.41,304.88
TRIP-000341,335,6820,6,05-08-2026 23:50,06-08-2026 00:36,Completed,12.98,228.21,1,228.21,176.81
TRIP-000342,134,7408,2,26-08-2026 02:29,26-08-2026 03:15,Completed,16.18,274.61,1,274.61,205.41
TRIP-000343,259,8868,3,27-07-2026 15:49,27-07-2026 16:55,Completed,28.74,456.73,1,456.73,346.73
TRIP-000344,277,6640,6,22-07-2026 10:36,22-07-2026 11:21,Completed,12.61,222.84,1.26,280.78,208
TRIP-000345,298,5662,2,14-06-2026 21:44,14-06-2026 22:47,Completed,16.88,284.76,1,284.76,222.45
TRIP-000346,150,6381,1,06-06-2026 15:10,06-06-2026 16:07,Completed,19.5,322.75,1,322.75,243.41
TRIP-000347,253,8517,1,09-06-2026 13:09,09-06-2026 13:48,Completed,14.4,248.8,1,248.8,198.48
TRIP-000348,313,9350,8,20-06-2026 08:40,,Driver Cancelled,8.12,157.74,1,0,0
TRIP-000349,259,6056,4,01-06-2026 09:36,01-06-2026 09:53,Completed,5.53,120.19,1.5,180.28,142.42
TRIP-000350,286,8734,1,19-08-2026 23:41,,Driver Cancelled,23.97,387.56,1,0,0
TRIP-000351,256,6096,2,21-07-2026 21:16,,Driver Cancelled,12.61,222.84,1,0,0
TRIP-000352,174,8304,5,05-07-2026 21:06,05-07-2026 21:16,Completed,3.06,84.37,1,84.37,66.83
TRIP-000353,305,6008,1,11-08-2026 06:31,11-08-2026 07:16,Completed,13.31,233,1,233,181.15
TRIP-000354,115,5398,2,02-08-2026 04:03,02-08-2026 05:07,Completed,20.02,330.29,1,330.29,251.28
TRIP-000355,272,8639,1,02-06-2026 22:00,02-06-2026 22:34,Completed,13.72,238.94,1,238.94,181.09
TRIP-000356,129,7466,4,20-06-2026 22:50,20-06-2026 23:38,Completed,14.92,256.34,1,256.34,200.92
TRIP-000357,134,9190,3,29-07-2026 19:13,,Driver Cancelled,23.7,383.65,1,0,0
TRIP-000358,165,7154,2,28-06-2026 10:45,28-06-2026 11:58,Completed,27.03,431.94,1.33,574.48,445.46
TRIP-000359,254,6701,1,16-06-2026 13:41,16-06-2026 14:41,Completed,22.8,370.6,1,370.6,296.42
TRIP-000360,147,9703,1,05-08-2026 05:01,05-08-2026 06:23,Completed,22.24,362.48,1,362.48,273.03
TRIP-000361,243,7096,4,08-06-2026 06:52,08-06-2026 08:13,Completed,21.51,351.9,1,351.9,275.27
TRIP-000362,215,5323,1,16-07-2026 01:50,,Rider Cancelled,27.64,440.78,1,0,0
TRIP-000363,309,5079,6,01-07-2026 08:39,,Driver Cancelled,27.63,440.63,1.34,0,0
TRIP-000364,209,5761,3,02-08-2026 20:04,02-08-2026 20:36,Completed,13.49,235.6,1.63,384.03,297.99
TRIP-000365,305,8917,2,15-07-2026 07:48,15-07-2026 09:22,Completed,26.1,418.45,1,418.45,330.57
TRIP-000366,285,6305,1,13-06-2026 20:46,,Driver Cancelled,5.56,120.62,1,0,0
TRIP-000367,292,8110,4,17-07-2026 20:42,17-07-2026 21:36,Completed,25.49,409.6,1,409.6,310.86
TRIP-000368,229,8998,6,21-08-2026 09:55,21-08-2026 10:11,Completed,5.83,124.53,1,124.53,99.15
TRIP-000369,280,9299,2,03-08-2026 14:11,03-08-2026 15:34,Completed,25.14,404.53,1,404.53,318.19
TRIP-000370,329,5780,6,05-08-2026 00:51,05-08-2026 01:29,Completed,15.27,261.41,1,261.41,203.71
TRIP-000371,292,9573,4,05-08-2026 15:52,05-08-2026 16:55,Completed,28.82,457.89,1,457.89,348.64
TRIP-000372,122,9061,3,16-06-2026 05:40,16-06-2026 07:15,Completed,28.15,448.17,1,448.17,349.91
TRIP-000373,219,6824,8,03-07-2026 03:02,03-07-2026 03:54,Completed,18.74,311.73,1,311.73,244.99
TRIP-000374,241,5721,3,15-07-2026 13:46,15-07-2026 14:59,Completed,27.77,442.67,1,442.67,328.09
TRIP-000375,126,9564,1,12-08-2026 08:31,12-08-2026 09:35,Completed,18.7,311.15,1,311.15,230.94
TRIP-000376,243,6694,2,01-08-2026 21:34,01-08-2026 22:55,Completed,21.81,356.25,1,356.25,277.23
TRIP-000377,294,7719,5,06-06-2026 06:28,,Rider Cancelled,19.02,315.79,1,0,0
TRIP-000378,308,5934,4,09-08-2026 13:56,09-08-2026 14:09,Completed,5.37,117.86,1,117.86,91.87
TRIP-000379,319,9486,4,20-08-2026 13:46,,Rider Cancelled,17.9,299.55,1,50,35
TRIP-000380,292,8352,1,27-08-2026 01:52,27-08-2026 02:05,Completed,5.66,122.07,1,122.07,96.77
TRIP-000381,114,5882,5,22-08-2026 17:45,22-08-2026 19:16,Completed,24.84,400.18,1.75,700.32,525.07
TRIP-000382,260,8746,1,28-07-2026 04:01,,Driver Cancelled,21.92,357.84,1,0,0
TRIP-000383,235,5397,8,14-06-2026 01:43,14-06-2026 02:49,Completed,18.82,312.89,1,312.89,241.25
TRIP-000384,138,6422,7,20-07-2026 08:30,20-07-2026 09:24,Completed,24.05,388.73,1,388.73,295.65
TRIP-000385,342,9988,3,29-07-2026 20:27,29-07-2026 21:41,Completed,29.52,468.04,1,468.04,363.26
TRIP-000386,288,6092,8,04-07-2026 06:55,04-07-2026 07:16,Completed,6.58,135.41,1,135.41,102.25
TRIP-000387,273,7571,6,30-06-2026 00:31,30-06-2026 01:45,Completed,23.5,380.75,1,380.75,300.01
TRIP-000388,305,6086,4,31-07-2026 14:24,31-07-2026 16:22,Completed,31.45,496.02,1,496.02,391.52
TRIP-000389,275,5945,4,23-07-2026 16:05,23-07-2026 17:17,Completed,24.94,401.63,1,401.63,307.55
TRIP-000390,233,9373,4,04-08-2026 18:35,,Driver Cancelled,10.93,198.48,1,0,0
TRIP-000391,311,8120,1,18-08-2026 11:29,18-08-2026 11:43,Completed,6.79,138.45,1,138.45,108.54
TRIP-000392,118,7052,1,16-08-2026 06:25,16-08-2026 06:47,Completed,6.82,138.89,1,138.89,108.65
TRIP-000393,312,8707,3,13-08-2026 04:00,13-08-2026 04:18,Completed,5.52,120.04,1,120.04,89.8
TRIP-000394,318,9185,4,12-08-2026 01:56,12-08-2026 03:02,Completed,25.64,411.78,1,411.78,313.01
TRIP-000395,116,7561,2,29-08-2026 22:51,29-08-2026 23:56,Completed,30.99,489.35,1,489.35,384.1
TRIP-000396,299,8629,6,31-07-2026 06:00,,Rider Cancelled,26.98,431.21,1,0,0
TRIP-000397,328,9942,2,02-08-2026 21:05,02-08-2026 21:36,Completed,8.3,160.35,1,160.35,125.45
TRIP-000398,134,6423,8,18-06-2026 05:25,18-06-2026 06:31,Completed,24.18,390.61,1,390.61,302.45
TRIP-000399,248,7089,2,25-07-2026 00:58,25-07-2026 01:06,Completed,2.67,78.72,1,78.72,62.24
TRIP-000400,279,7467,7,15-06-2026 22:09,15-06-2026 23:00,Completed,16.97,286.06,1,286.06,227.6
TRIP-000401,271,9138,2,08-08-2026 17:01,08-08-2026 17:22,Completed,7.2,144.4,1.46,210.82,167.49
TRIP-000402,170,7712,6,22-06-2026 11:25,22-06-2026 12:13,Completed,13.14,230.53,1,230.53,175.87
TRIP-000403,210,5072,8,17-07-2026 02:29,,Rider Cancelled,5.88,125.26,1,0,0
TRIP-000404,133,7629,2,27-08-2026 19:37,27-08-2026 20:14,Completed,13.75,239.38,2.3,550.57,422.61
TRIP-000405,262,8071,1,28-06-2026 11:02,28-06-2026 11:52,Completed,17.67,296.22,1,296.22,236.2
TRIP-000406,152,5674,4,27-08-2026 05:08,27-08-2026 07:02,Completed,30.47,481.81,1,481.81,363.09
TRIP-000407,167,8475,4,22-07-2026 18:27,,Rider Cancelled,27.15,433.67,1.28,0,0
TRIP-000408,121,8565,6,08-08-2026 05:30,08-08-2026 06:42,Completed,21.57,352.76,1,352.76,278.95
TRIP-000409,181,5600,4,15-07-2026 14:04,15-07-2026 14:16,Completed,4.1,99.45,1,99.45,76.13
TRIP-000410,235,8695,7,23-06-2026 02:27,23-06-2026 03:22,Completed,21.09,345.81,1,345.81,268.57
TRIP-000411,282,5518,3,12-06-2026 11:40,12-06-2026 12:33,Completed,24.8,399.6,1,399.6,299.34
TRIP-000412,191,7468,1,05-07-2026 17:30,,Rider Cancelled,20.39,335.66,1,0,0
TRIP-000413,268,5252,2,13-07-2026 11:51,,Rider Cancelled,16.48,278.96,1,50,35
TRIP-000414,299,9470,2,12-08-2026 12:03,,Rider Cancelled,11.2,202.4,1,50,35
TRIP-000415,104,8056,8,05-08-2026 18:11,,Rider Cancelled,30.74,485.73,1,0,0
TRIP-000416,269,9691,1,24-07-2026 21:24,24-07-2026 22:24,Completed,20.1,331.45,1,331.45,263.47
TRIP-000417,263,8380,7,21-06-2026 09:27,21-06-2026 10:35,Completed,29.22,463.69,1,463.69,365.83
TRIP-000418,277,6485,6,30-07-2026 21:26,30-07-2026 22:45,Completed,22.29,363.2,1,363.2,272.01
TRIP-000419,311,9502,8,30-08-2026 12:34,30-08-2026 12:44,Completed,4.66,107.57,1,107.57,85.42
TRIP-000420,294,6921,2,10-08-2026 10:44,10-08-2026 10:56,Completed,5.45,119.03,2.34,278.53,219.59
TRIP-000421,149,7504,3,18-07-2026 04:08,18-07-2026 05:18,Completed,22.96,372.92,1,372.92,290.18
TRIP-000422,301,6814,1,01-07-2026 17:06,01-07-2026 18:12,Completed,23.51,380.9,1,380.9,285.52
TRIP-000423,214,8931,4,14-06-2026 00:57,14-06-2026 01:52,Completed,16.15,274.17,1,274.17,211.33
TRIP-000424,142,7298,1,11-06-2026 13:35,11-06-2026 15:15,Completed,27.83,443.53,1,443.53,349.6
TRIP-000425,260,5617,6,11-08-2026 05:16,11-08-2026 06:47,Completed,28.82,457.89,1,457.89,343.99
TRIP-000426,271,5300,3,27-07-2026 04:56,27-07-2026 06:03,Completed,18.77,312.17,1,312.17,239.63
TRIP-000427,284,6829,5,03-08-2026 11:42,03-08-2026 13:18,Completed,28.8,457.6,1,457.6,358.09
TRIP-000428,309,7980,3,16-07-2026 02:49,16-07-2026 03:32,Completed,17.31,291,1,291,215.97
TRIP-000429,155,6149,4,30-07-2026 14:48,30-07-2026 15:35,Completed,15.66,267.07,1,267.07,204.59
TRIP-000430,112,8960,8,24-08-2026 16:21,24-08-2026 17:35,Completed,30.21,478.05,1,478.05,368.45
TRIP-000431,215,6693,2,07-06-2026 02:28,07-06-2026 03:17,Completed,17.78,297.81,1,297.81,221.85
TRIP-000432,,7654,1,25-08-2026 14:09,,Unfulfilled,5.55,120.47,1,0,0
TRIP-000433,277,7157,4,21-07-2026 14:53,21-07-2026 15:39,Completed,19.57,323.76,1,323.76,246.31
TRIP-000434,219,5637,3,06-07-2026 11:12,,Driver Cancelled,17.74,297.23,1,0,0
TRIP-000435,254,7826,2,28-08-2026 02:01,28-08-2026 03:01,Completed,16.86,284.47,1,284.47,227.46
TRIP-000436,189,5631,1,25-08-2026 15:17,25-08-2026 16:00,Completed,17.68,296.36,1,296.36,233.76
TRIP-000437,206,6886,4,06-07-2026 04:02,,Rider Cancelled,14.73,253.59,1,0,0
TRIP-000438,114,8366,3,17-07-2026 18:00,17-07-2026 18:07,Completed,3.16,85.82,1,85.82,65.61
TRIP-000439,152,9688,4,14-06-2026 01:55,14-06-2026 02:12,Completed,6.83,139.03,1,139.03,109.72
TRIP-000440,170,7322,1,10-07-2026 08:46,10-07-2026 10:13,Completed,30.44,481.38,1.88,904.99,670.08
TRIP-000441,282,8365,3,24-08-2026 04:57,24-08-2026 06:07,Completed,20.22,333.19,1,333.19,262.92
TRIP-000442,286,7807,3,04-08-2026 01:05,04-08-2026 02:37,Completed,29.71,470.8,1,470.8,370.15
TRIP-000443,291,8438,3,08-07-2026 10:11,,Driver Cancelled,26.88,429.76,1.22,0,0
TRIP-000444,134,9353,3,10-06-2026 08:23,,Rider Cancelled,17.35,291.58,2.28,50,35
TRIP-000445,346,5009,1,04-08-2026 00:29,04-08-2026 02:03,Completed,28.96,459.92,1,459.92,356.03
TRIP-000446,221,8949,3,11-07-2026 20:15,11-07-2026 21:24,Completed,25.79,413.95,1.25,517.44,388.97
TRIP-000447,182,5800,5,28-08-2026 03:27,28-08-2026 04:10,Completed,15.05,258.23,1,258.23,202.98
TRIP-000448,103,5044,3,23-08-2026 09:44,23-08-2026 10:56,Completed,23.42,379.59,1.92,728.81,577.9
TRIP-000449,131,7587,2,01-06-2026 16:45,01-06-2026 17:19,Completed,14.56,251.12,1,251.12,191.08
TRIP-000450,188,9625,2,25-06-2026 15:00,25-06-2026 15:50,Completed,13.29,232.7,1,232.7,180.61
TRIP-000451,198,9545,3,20-06-2026 18:38,20-06-2026 19:29,Completed,16.77,283.16,2.14,605.96,456.62
TRIP-000452,241,5975,4,09-07-2026 15:42,,Rider Cancelled,24.56,396.12,1,0,0
TRIP-000453,299,5426,5,16-06-2026 17:00,,Rider Cancelled,7.24,144.98,1.81,50,35
TRIP-000454,173,5722,3,09-06-2026 20:15,09-06-2026 20:26,Completed,4.39,103.66,1,103.66,79.14
TRIP-000455,346,9894,4,10-08-2026 08:11,10-08-2026 08:25,Completed,4.2,100.9,2.38,240.14,182.89
TRIP-000456,110,9244,1,13-07-2026 14:52,,Rider Cancelled,10.94,198.63,1,0,0
TRIP-000457,215,6388,3,20-07-2026 13:39,20-07-2026 14:35,Completed,22.38,364.51,1,364.51,291.6
TRIP-000458,225,8272,1,16-06-2026 06:52,16-06-2026 07:28,Completed,12.92,227.34,1,227.34,179.14
TRIP-000459,328,5738,4,02-06-2026 11:48,02-06-2026 12:53,Completed,18.71,311.3,1,311.3,231.95
TRIP-000460,,8725,2,04-07-2026 19:07,,Unfulfilled,29.93,473.99,2.18,0,0
TRIP-000461,133,9121,3,26-07-2026 19:37,26-07-2026 20:15,Completed,11.18,202.11,1.41,284.98,211.63
TRIP-000462,219,7049,3,25-08-2026 01:29,,Rider Cancelled,22.98,373.21,1,0,0
TRIP-000463,254,9807,5,14-08-2026 18:09,14-08-2026 19:13,Completed,27.93,444.99,1.61,716.43,570.24
TRIP-000464,229,6883,5,01-08-2026 12:32,01-08-2026 14:09,Completed,26.1,418.45,1,418.45,321.79
TRIP-000465,312,7353,4,01-06-2026 22:39,01-06-2026 22:56,Completed,5.24,115.98,1,115.98,90.4
TRIP-000466,336,9699,3,24-07-2026 20:11,24-07-2026 20:45,Completed,10.44,191.38,1,191.38,142.66
TRIP-000467,165,7174,2,19-07-2026 10:45,19-07-2026 11:15,Completed,8.6,164.7,1,164.7,123.5
TRIP-000468,309,5642,1,05-07-2026 13:36,05-07-2026 14:41,Completed,22.44,365.38,1,365.38,292.16
TRIP-000469,200,8950,3,23-08-2026 05:09,23-08-2026 05:48,Completed,13.45,235.02,1,235.02,174.12
TRIP-000470,262,6498,3,27-08-2026 02:09,27-08-2026 03:30,Completed,31.54,497.33,1,497.33,391.24
TRIP-000471,270,8466,1,26-07-2026 23:43,27-07-2026 00:18,Completed,16.61,280.85,1,280.85,218.83
TRIP-000472,244,5986,4,23-08-2026 12:52,23-08-2026 13:52,Completed,23.1,374.95,1,374.95,299.77
TRIP-000473,184,7127,2,05-08-2026 10:46,05-08-2026 11:06,Completed,8.02,156.29,1.9,296.95,229.16
TRIP-000474,319,8472,2,30-07-2026 12:35,30-07-2026 13:04,Completed,8.71,166.3,1,166.3,129.4
TRIP-000475,315,6074,2,09-07-2026 21:26,09-07-2026 22:44,Completed,31.39,495.16,1,495.16,393.16
TRIP-000476,334,8120,5,27-06-2026 05:01,27-06-2026 05:20,Completed,8.28,160.06,1,160.06,120.31
TRIP-000477,200,9235,3,18-06-2026 03:31,18-06-2026 04:33,Completed,18.25,304.62,1,304.62,238.21
TRIP-000478,118,5810,6,25-07-2026 13:52,25-07-2026 14:48,Completed,22.87,371.62,1,371.62,291.63
TRIP-000479,182,9590,2,21-08-2026 10:56,21-08-2026 11:46,Completed,18.95,314.77,1.74,547.7,424.63
TRIP-000480,,6629,6,05-07-2026 02:06,,Unfulfilled,19.52,323.04,1,0,0
TRIP-000481,312,7331,4,03-08-2026 02:17,03-08-2026 02:55,Completed,12.98,228.21,1,228.21,171.96
TRIP-000482,300,6186,2,14-07-2026 09:25,14-07-2026 11:02,Completed,28.11,447.59,1,447.59,349.01
TRIP-000483,209,5584,4,01-08-2026 06:58,01-08-2026 07:10,Completed,4.83,110.03,1,110.03,85.93
TRIP-000484,239,8239,4,29-06-2026 06:54,29-06-2026 07:29,Completed,10.5,192.25,1,192.25,142.97
TRIP-000485,,8391,3,12-08-2026 14:43,,Unfulfilled,7.44,147.88,1,0,0
TRIP-000486,319,7061,1,22-08-2026 22:27,23-08-2026 00:09,Completed,30.24,478.48,1,478.48,376.74
TRIP-000487,108,8876,1,09-07-2026 13:10,09-07-2026 14:13,Completed,18.68,310.86,1,310.86,238.91
